Order_ID,Customer_ID,Restaurant_ID,Order_Date,Subtotal,Status
34687,8594,1173,21-05-2025,263.96,Delivered
34688,8561,1463,10-02-2025,456.3,Delivered
34689,562,548,04-07-2024,1663.25,Delivered
34690,5143,1465,24-04-2025,485.18,Delivered
34691,9204,397,24-09-2025,511.19,Delivered
34692,9939,679,03-02-2025,604.54,Delivered
34693,5084,1481,03-11-2025,381.33,Delivered
34694,8227,1334,11-04-2025,907.22,Delivered
34695,4745,532,18-06-2024,954.54,Delivered
34696,963,262,05-11-2024,1179.51,Delivered
34697,7021,93,27-02-2025,1410.27,Delivered
34698,1248,1675,06-05-2026,907.22,Delivered
34699,8771,165,03-10-2024,992.56,Delivered
34700,928,249,17-09-2025,1363.88,Delivered
34701,8982,499,15-04-2026,295.91,Delivered
34702,8106,912,19-05-2026,843.88,Delivered
34703,6084,1586,03-02-2026,1537.51,Delivered
34704,8704,514,08-10-2025,380.01,Delivered
34705,1206,1102,22-02-2024,1255.01,Delivered
34706,8980,199,02-07-2024,1367.19,Delivered
34707,3812,952,20-07-2025,344.18,Delivered
34708,6983,390,18-03-2024,321.23,Delivered
34709,9514,452,29-12-2025,580.55,Delivered
34710,3528,738,21-02-2026,263.93,Delivered
34711,9053,1522,22-05-2024,774.74,Delivered
34712,5238,1479,17-09-2025,584.73,Delivered
34713,5222,844,27-08-2024,168.19,Delivered
34714,981,257,05-05-2024,320.62,Delivered
34715,4599,541,24-02-2026,632.22,Delivered
34716,3988,1039,14-11-2024,521.42,Delivered
34717,7304,1729,12-12-2025,826.64,Delivered
34718,8773,1937,03-08-2025,1021.48,Delivered
34719,723,1285,25-07-2024,667.84,Delivered
34720,7470,706,20-04-2026,849.58,Delivered
34721,7587,1397,27-01-2025,1199.35,Delivered
34722,1309,676,21-06-2024,1600.86,Delivered
34723,2309,1257,11-05-2026,881.09,Delivered
34724,1715,508,04-10-2024,1258.17,Delivered
34725,6376,532,25-05-2024,310.56,Delivered
34726,6226,165,08-04-2024,1328.83,Cancelled
34727,4397,848,14-04-2026,1256.88,Delivered
34728,9249,1241,04-12-2024,935.93,Cancelled
34729,8700,1585,20-01-2024,818.2,Delivered
34730,4646,1625,24-06-2026,1277.92,Delivered
34731,2514,1982,11-01-2026,1259.44,Delivered
34732,6240,194,28-06-2024,533.78,Delivered
34733,9705,1016,11-11-2025,342.1,Delivered
34734,1526,1062,20-08-2024,590.9,Delivered
34735,1796,1617,23-11-2025,1299.39,Cancelled
34736,8442,532,24-04-2024,610.55,Delivered
34737,9839,154,18-10-2025,927.62,Delivered
34738,5748,619,22-05-2025,1169.16,Delivered
34739,5950,1962,03-10-2024,740.97,Delivered
34740,2948,1799,03-08-2025,1293.8,Delivered
34741,7290,801,05-11-2024,316.45,Delivered
34742,9859,1747,28-05-2026,907.22,Delivered
34743,3425,70,12-10-2024,1475.93,Delivered
34744,9447,620,19-05-2025,266.89,Delivered
34745,7400,1465,16-01-2025,1392.74,Delivered
34746,2697,472,19-12-2024,669.14,Delivered
34747,3156,428,02-11-2025,618.5,Delivered
34748,3523,1719,23-07-2024,1371.78,Delivered
34749,2622,1237,12-11-2025,1254.81,Delivered
34750,9560,1976,08-01-2024,499.42,Delivered
34751,7877,288,25-11-2024,336.28,Delivered
34752,7209,716,20-12-2024,823.45,Delivered
34753,5899,615,18-07-2024,738.47,Delivered
34754,8792,1755,28-05-2024,921.66,Delivered
34755,5550,525,05-02-2026,983.34,Delivered
34756,6384,710,01-05-2024,1686.04,Delivered
34757,6891,307,23-01-2025,883.68,Delivered
34758,4705,1554,27-01-2024,1077.3,Delivered
34759,4776,499,29-04-2025,1486.06,Delivered
34760,5945,151,26-02-2025,1241.66,Delivered
34761,2827,885,22-10-2024,120.55,Delivered
34762,1597,795,27-11-2024,1259.28,Delivered
34763,4525,390,04-11-2024,903.86,Delivered
34764,8173,285,27-02-2026,1394.28,Delivered
34765,8750,1791,13-06-2026,678.97,Delivered
34766,6399,151,31-01-2026,859.92,Delivered
34767,509,221,16-07-2024,1377.85,Delivered
34768,3955,509,11-09-2025,574.75,Delivered
34769,9705,1907,09-01-2025,1113.8,Delivered
34770,5207,189,08-06-2025,759.8,Delivered
34771,639,1639,29-10-2025,1416.72,Delivered
34772,1712,1781,26-11-2024,453.16,Delivered
34773,2379,763,22-12-2025,539.76,Delivered
34774,6724,572,11-04-2024,1444.45,Delivered
34775,9198,1364,15-10-2024,293.27,Delivered
34776,6929,1420,31-03-2025,1445.21,Delivered
34777,4952,1565,14-07-2024,2489.68,Delivered
34778,5365,1665,16-08-2025,1224.8,Delivered
34779,8569,532,24-10-2025,263.96,Delivered
34780,2324,1383,13-05-2024,633.4,Delivered
34781,2602,289,05-09-2024,306.94,Delivered
34782,3699,1052,18-11-2025,994.51,Delivered
34783,8732,1230,01-01-2024,1398.11,Delivered
34784,3691,354,30-04-2025,968.24,Delivered
34785,9081,168,03-01-2025,940.4,Delivered
34786,9007,420,25-06-2025,1314.16,Delivered
34787,4480,848,27-05-2025,253.65,Delivered
34788,8535,1773,30-03-2026,690.7,Delivered
34789,3507,1082,23-03-2025,1454.33,Delivered
34790,5080,1492,09-09-2025,2502.1,Delivered
34791,3442,382,05-01-2026,903.13,Delivered
34792,7928,236,15-08-2025,893.22,Delivered
34793,2882,500,21-01-2026,749.9,Delivered
34794,4629,620,18-05-2024,1144.61,Delivered
34795,152,1105,04-07-2025,329.74,Delivered
34796,7372,1757,22-04-2024,532.26,Delivered
34797,6072,861,02-01-2026,337.14,Delivered
34798,2165,1057,18-08-2025,277.43,Delivered
34799,8162,10,12-12-2024,311.27,Delivered
34800,1723,71,29-05-2025,1256.47,Delivered
34801,2052,186,02-01-2026,212.7,Delivered
34802,7424,1410,28-05-2026,1068.51,Delivered
34803,639,1005,31-03-2026,119.31,Cancelled
34804,545,415,20-01-2026,844.74,Delivered
34805,870,1197,14-07-2025,1648.7,Delivered
34806,7461,1103,26-12-2025,187.4,Delivered
34807,1309,197,29-06-2026,1688.74,Delivered
34808,9866,1295,25-06-2025,332.14,Cancelled
34809,5923,1538,17-02-2024,308.78,Delivered
34810,1313,554,23-04-2024,1389.64,Delivered
34811,3120,1383,27-03-2024,960.91,Delivered
34812,6281,432,18-01-2026,474,Delivered
34813,4747,1513,09-07-2024,998.12,Delivered
34814,6692,1828,27-03-2024,572.86,Delivered
34815,3818,902,03-10-2025,681.26,Delivered
34816,8736,509,23-10-2024,883.68,Delivered
34817,3733,808,08-06-2025,786.02,Delivered
34818,4244,519,09-03-2026,1092.88,Delivered
34819,7643,2,27-06-2024,567.5,Delivered
34820,9420,1317,19-05-2024,154.39,Delivered
34821,504,93,13-01-2026,376.85,Cancelled
34822,8844,450,24-06-2026,272.36,Delivered
34823,5035,1456,01-07-2025,1438.23,Delivered
34824,1208,1342,18-11-2025,372.29,Delivered
34825,5048,160,24-01-2026,1847.22,Delivered
34826,1662,1334,28-08-2024,1373.17,Delivered
34827,5431,1864,28-03-2025,572.11,Delivered
34828,5905,163,02-08-2025,324.11,Delivered
34829,9632,844,06-10-2024,253.46,Delivered
34830,7657,1465,14-05-2024,627.89,Delivered
34831,9645,1346,06-06-2025,1214.99,Delivered
34832,9688,477,11-05-2026,693.24,Delivered
34833,8964,359,10-10-2025,1406.92,Delivered
34834,4391,1575,23-07-2025,260.98,Delivered
34835,9016,1913,01-06-2024,397.91,Delivered
34836,2798,1539,31-07-2024,214.37,Delivered
34837,9911,1924,27-04-2026,927.17,Delivered
34838,7836,1216,24-12-2024,199.92,Delivered
34839,8695,1860,10-03-2025,798.26,Delivered
34840,8457,1389,26-05-2025,1032.75,Cancelled
34841,8347,1820,16-09-2025,860.48,Delivered
34842,9790,354,23-08-2025,181.35,Delivered
34843,5658,1638,22-05-2024,206.63,Delivered
34844,8653,425,15-03-2024,614.18,Delivered
34845,1422,59,17-05-2024,1416.26,Delivered
34846,2129,1055,24-12-2025,411.39,Cancelled
34847,9783,632,15-11-2024,1199.32,Delivered
34848,53,95,21-06-2024,1763.17,Delivered
34849,5599,1955,14-09-2024,1082.78,Delivered
34850,7782,1343,15-01-2025,1380.43,Delivered
34851,6262,1803,28-03-2026,363.87,Delivered
34852,8935,1997,02-09-2024,790.38,Delivered
34853,2495,796,23-05-2025,774.72,Delivered
34854,9042,525,26-10-2024,1763.59,Delivered
34855,1896,398,12-11-2025,475.28,Delivered
34856,3190,1055,13-01-2026,508.6,Delivered
34857,5832,1219,21-05-2024,881.68,Delivered
34858,4193,972,06-01-2025,340.12,Delivered
34859,9582,786,15-05-2024,990.22,Delivered
34860,8474,367,04-06-2025,686.21,Delivered
34861,6451,902,23-05-2026,1049.24,Delivered
34862,3377,189,18-09-2025,1083.28,Delivered
34863,285,1728,13-02-2024,1110.8,Delivered
34864,5039,105,16-03-2025,439.88,Delivered
34865,7553,769,14-08-2024,868.21,Delivered
34866,3740,224,23-01-2024,1504.96,Delivered
34867,6755,1553,10-11-2025,798.26,Delivered
34868,6642,616,31-03-2024,1454.58,Delivered
34869,9299,248,20-11-2024,1093.44,Delivered
34870,2282,1081,22-01-2026,165.57,Delivered
34871,1826,1834,27-01-2025,247.43,Delivered
34872,6269,1820,18-01-2026,811.48,Delivered
34873,5713,519,06-12-2024,636.64,Delivered
34874,3641,1450,23-05-2024,795.26,Delivered
34875,8906,68,12-05-2024,806.7,Delivered
34876,1808,281,26-03-2024,317.34,Delivered
34877,9233,1025,16-04-2024,756.53,Delivered
34878,2609,481,03-11-2025,972.91,Delivered
34879,6044,1603,11-02-2024,1170.65,Delivered
34880,2203,1865,17-12-2025,657.63,Delivered
34881,3924,10,28-05-2025,415.61,Delivered
34882,3183,489,31-01-2026,1485.65,Delivered
34883,8845,895,26-11-2024,981.45,Delivered
34884,1555,1138,07-06-2025,869.72,Delivered
34885,4208,1833,05-05-2025,1051.38,Delivered
34886,3803,1780,24-08-2024,628.57,Delivered
34887,7119,1284,15-05-2026,454.06,Cancelled
34888,8653,531,31-05-2025,1006.53,Delivered
34889,1154,1573,31-03-2024,911.79,Delivered
34890,988,440,06-03-2024,2134.62,Delivered
34891,2605,1929,27-06-2025,945.58,Delivered
34892,7190,12,20-11-2025,1385.92,Delivered
34893,2902,1152,16-08-2024,1648.9,Delivered
34894,4665,196,10-12-2024,1447.19,Delivered
34895,7165,825,04-05-2025,1246.58,Delivered
34896,9007,1278,29-07-2024,1055.34,Delivered
34897,9164,1389,12-04-2025,1786.32,Delivered
34898,3460,1579,07-03-2025,1204.56,Delivered
34899,6956,1198,30-05-2024,363.44,Delivered
34900,1145,519,07-09-2024,1160.22,Delivered
34901,7456,1774,28-06-2025,718.97,Delivered
34902,63,1627,06-04-2026,1198.79,Delivered
34903,6086,351,14-05-2025,418.6,Delivered
34904,9315,1657,11-04-2026,699.24,Delivered
34905,6224,1948,26-08-2025,1714.38,Delivered
34906,6053,1285,23-11-2024,1206.23,Delivered
34907,6716,542,25-02-2025,1059,Delivered
34908,9993,1220,01-01-2024,1555.95,Delivered
34909,8578,685,16-07-2024,291.14,Delivered
34910,5214,1361,17-09-2025,405.14,Delivered
34911,7753,1103,27-01-2026,650.64,Delivered
34912,8261,1861,30-10-2025,1108.61,Delivered
34913,3049,1240,07-02-2026,209.5,Delivered
34914,9084,459,25-06-2026,609.14,Delivered
34915,9881,1462,05-06-2024,1581.89,Delivered
34916,4566,584,28-11-2024,810.41,Delivered
34917,7618,532,24-10-2025,248.92,Delivered
34918,9324,796,31-08-2024,362.16,Delivered
34919,2803,29,23-08-2025,224.32,Delivered
34920,6424,1939,23-06-2024,490.11,Delivered
34921,8534,1083,14-04-2026,506.46,Delivered
34922,6509,1551,03-04-2025,817.5,Delivered
34923,1011,532,15-05-2025,678.02,Delivered
34924,4809,1486,02-03-2025,1632.35,Delivered
34925,3812,1147,18-12-2025,471.62,Delivered
34926,3641,855,21-05-2024,947.22,Delivered
34927,9812,1943,16-03-2025,724.32,Delivered
34928,8482,1016,02-09-2024,1232.15,Delivered
34929,4189,1332,15-02-2024,747.32,Delivered
34930,4765,35,27-09-2024,1115.79,Delivered
34931,903,585,09-05-2025,574.7,Delivered
34932,5535,1774,15-10-2024,925.76,Delivered
34933,643,1518,01-01-2026,948,Delivered
34934,698,1089,28-10-2024,1373.17,Delivered
34935,745,1801,06-06-2025,1493.98,Delivered
34936,9740,1005,09-08-2025,1676.78,Cancelled
34937,6499,1146,03-12-2024,267.66,Delivered
34938,131,772,14-04-2025,1167.36,Delivered
34939,5123,1244,31-07-2024,1494,Delivered
34940,7304,633,17-12-2025,1347.24,Delivered
34941,6284,781,02-09-2025,421.78,Delivered
34942,9663,1932,21-01-2025,1888.64,Delivered
34943,4796,246,08-01-2026,1565.83,Delivered
34944,255,233,01-02-2025,641.54,Delivered
34945,6011,95,08-05-2026,762.29,Delivered
34946,8576,636,02-09-2025,477.27,Delivered
34947,2630,807,19-06-2024,889.58,Delivered
34948,3797,209,11-07-2025,778.62,Cancelled
34949,4515,1105,25-07-2025,312.26,Delivered
34950,8959,1181,31-10-2025,1097.49,Delivered
34951,2239,1499,13-06-2026,766.23,Delivered
34952,9512,1955,13-10-2025,421.78,Cancelled
34953,499,1242,16-02-2024,1594.3,Delivered
34954,9351,246,22-12-2025,374.26,Delivered
34955,8190,196,08-07-2024,684.86,Delivered
34956,57,1559,09-10-2025,1604.74,Delivered
34957,5136,1316,02-05-2025,234.31,Delivered
34958,8589,355,03-09-2025,183.21,Delivered
34959,6053,523,04-12-2025,550.35,Delivered
34960,8907,1497,17-01-2025,1375.65,Delivered
34961,4563,1146,08-08-2025,834.82,Delivered
34962,9927,1183,07-08-2025,612.67,Delivered
34963,4097,448,02-02-2024,730.19,Delivered
34964,4702,1267,07-01-2026,1177.24,Delivered
34965,3704,1545,24-05-2026,409.38,Delivered
34966,7439,1767,17-07-2024,1027.61,Delivered
34967,1573,1467,29-10-2024,651.22,Delivered
34968,1702,1166,26-02-2025,1975.26,Delivered
34969,1211,1355,20-06-2024,615.1,Cancelled
34970,5611,1003,29-08-2024,814.24,Delivered
34971,2245,479,04-09-2024,591.77,Delivered
34972,6798,1758,28-06-2026,1514.73,Cancelled
34973,2285,1084,06-11-2025,1052.46,Delivered
34974,4715,1199,27-04-2024,1201.95,Delivered
34975,9236,1977,02-04-2024,1265.58,Delivered
34976,1038,1964,28-07-2024,212.72,Delivered
34977,8105,1185,09-11-2024,1386.72,Delivered
34978,1152,72,13-02-2025,1069.63,Delivered
34979,6238,804,15-06-2025,1117.73,Delivered
34980,6858,1875,13-11-2024,1619.95,Delivered
34981,7803,558,23-06-2026,1393.9,Delivered
34982,6493,1998,02-03-2026,572.9,Delivered
34983,1840,187,23-09-2024,301.27,Delivered
34984,9281,1149,12-06-2025,284.18,Delivered
34985,4927,1055,24-10-2025,213.32,Delivered
34986,7209,525,23-01-2026,1702.89,Delivered
34987,6263,1898,25-08-2025,425.18,Delivered
34988,1437,1242,20-12-2025,1293.02,Delivered
34989,3783,484,06-11-2024,494.43,Delivered
34990,1969,778,27-01-2025,1179.65,Delivered
34991,3268,1453,01-04-2024,1004.99,Delivered
34992,15,578,31-08-2024,322.62,Delivered
34993,8012,1755,20-04-2026,732.77,Delivered
34994,4507,364,14-07-2024,1713.38,Delivered
34995,6419,532,27-03-2024,535.44,Delivered
34996,6149,314,07-09-2024,710.87,Delivered
34997,6411,231,13-07-2024,692.64,Cancelled
34998,448,582,17-04-2025,511.4,Delivered
34999,5269,1997,19-02-2025,1601.36,Delivered
35000,7822,209,30-04-2024,720.56,Delivered
35001,2037,456,15-06-2024,510.45,Delivered
35002,2254,532,18-01-2025,1074.94,Delivered
35003,8870,1242,17-08-2024,356.62,Delivered
35004,3935,1482,17-06-2026,1992.04,Delivered
35005,724,1501,30-03-2026,1378.42,Delivered
35006,6242,19,29-06-2025,1107.93,Delivered
35007,9452,1321,09-12-2024,651.79,Delivered
35008,5809,1272,04-03-2026,1761.79,Delivered
35009,4373,1055,29-01-2024,124.03,Delivered
35010,8821,767,25-12-2025,822.77,Delivered
35011,8390,1600,17-11-2024,1058.08,Delivered
35012,9594,688,20-09-2024,1248.1,Delivered
35013,3151,484,21-03-2026,1742.19,Delivered
35014,6626,612,05-05-2024,1990.67,Delivered
35015,445,896,03-08-2024,494.17,Delivered
35016,7058,459,07-04-2024,549.75,Cancelled
35017,4190,1221,18-01-2026,441.63,Delivered
35018,3157,1763,29-05-2026,720.7,Delivered
35019,1387,1201,24-03-2024,977.6,Delivered
35020,3663,914,09-02-2024,672.62,Delivered
35021,8585,1600,19-11-2024,1902.68,Delivered
35022,3207,1490,07-01-2025,952.41,Delivered
35023,6822,738,15-06-2025,2086.04,Delivered
35024,2158,1214,07-11-2025,1720.4,Delivered
35025,7361,1465,23-12-2024,1156.22,Delivered
35026,1231,510,11-06-2025,248.06,Delivered
35027,2182,737,18-11-2024,575.38,Delivered
35028,2332,235,19-03-2024,539.46,Delivered
35029,9902,1972,15-09-2025,811.76,Delivered
35030,2011,191,25-03-2025,281.96,Delivered
35031,8212,368,09-01-2024,1372.96,Delivered
35032,6373,992,08-12-2025,734.68,Delivered
35033,6837,1728,27-05-2026,214.74,Delivered
35034,3761,716,02-10-2024,690.05,Delivered
35035,5979,1541,02-01-2025,1271.35,Delivered
35036,630,1361,27-03-2026,1394.98,Delivered
35037,3165,1289,30-01-2025,514.24,Delivered
35038,4190,1689,21-11-2024,743.43,Delivered
35039,1853,34,09-02-2026,508.6,Delivered
35040,2813,1860,05-05-2024,978.46,Delivered
35041,9445,1663,19-12-2024,597.08,Delivered
35042,2764,1876,11-09-2025,688.36,Delivered
35043,8554,1592,05-12-2025,383.5,Delivered
35044,6144,1754,01-08-2025,647.25,Delivered
35045,5751,442,12-07-2025,1437.06,Delivered
35046,6049,633,30-01-2026,998.12,Delivered
35047,2811,623,05-06-2026,759.04,Delivered
35048,8960,242,28-08-2024,2108.54,Delivered
35049,8511,1465,18-01-2024,1236.2,Delivered
35050,8617,293,25-02-2024,1087.3,Delivered
35051,8533,117,22-03-2024,499.07,Delivered
35052,450,1554,25-11-2025,1433.6,Delivered
35053,550,1812,21-05-2025,309.42,Delivered
35054,4313,1529,19-08-2025,965.41,Delivered
35055,8360,1655,18-06-2026,1139.97,Delivered
35056,4650,1202,10-05-2025,1064.19,Delivered
35057,2797,1773,19-04-2026,2754.18,Delivered
35058,4341,1023,23-03-2024,921.81,Delivered
35059,6612,1974,11-03-2025,600.12,Delivered
35060,2254,229,28-06-2026,251.05,Delivered
35061,3690,1624,27-05-2024,1596.77,Delivered
35062,5754,1297,02-08-2025,1284.46,Delivered
35063,6339,1174,20-08-2024,1347.63,Cancelled
35064,6274,1464,11-08-2025,1280.72,Delivered
35065,4409,1682,25-02-2026,310.29,Delivered
35066,8864,1722,09-04-2025,581.62,Delivered
35067,7216,385,04-06-2024,1695.56,Delivered
35068,4325,426,05-08-2024,172.29,Delivered
35069,4253,36,26-12-2024,910.82,Delivered
35070,5804,281,28-09-2025,1399.7,Delivered
35071,7426,532,27-01-2026,1177.82,Delivered
35072,4077,1453,23-02-2025,1620.21,Delivered
35073,8755,982,09-04-2025,338.82,Delivered
35074,2976,1515,03-01-2026,1045.86,Delivered
35075,6224,1006,16-03-2025,689.9,Delivered
35076,2877,1121,25-04-2026,1078.44,Delivered
35077,227,245,02-07-2025,196.07,Delivered
35078,5635,1557,21-01-2025,1093.85,Delivered
35079,1544,1515,19-07-2024,910.3,Delivered
35080,4388,604,08-11-2024,1046.44,Delivered
35081,3599,660,30-05-2025,1243.78,Delivered
35082,4895,470,20-02-2024,1483.36,Delivered
35083,9071,1634,01-03-2024,1448.84,Delivered
35084,8874,1488,04-04-2025,103.6,Delivered
35085,5403,1224,07-08-2024,1965.68,Delivered
35086,1499,500,21-01-2026,1444.62,Delivered
35087,1933,377,12-08-2024,731.82,Delivered
35088,6185,113,21-06-2025,1142.2,Delivered
35089,1634,102,07-10-2025,285.51,Delivered
35090,989,405,19-12-2025,780.97,Delivered
35091,5686,225,06-09-2024,1325.77,Delivered
35092,424,1122,06-10-2024,700.8,Delivered
35093,1327,718,09-03-2024,1773.12,Delivered
35094,239,910,13-10-2024,331.76,Delivered
35095,9176,1198,01-08-2024,948.46,Delivered
35096,6051,1334,10-08-2024,1878.07,Delivered
35097,9749,1312,20-06-2025,810.96,Delivered
35098,3534,532,25-05-2025,2015.32,Delivered
35099,5779,1624,02-04-2025,464.15,Delivered
35100,8660,1836,08-09-2024,558.71,Delivered
35101,3106,625,03-02-2025,1284.67,Delivered
35102,3534,38,26-05-2024,1336.12,Delivered
35103,7110,1798,19-09-2024,482.02,Delivered
35104,631,1850,18-05-2024,1000.5,Delivered
35105,8343,114,12-07-2024,703.06,Delivered
35106,4270,12,10-04-2026,471.68,Delivered
35107,2345,1639,11-04-2024,1570.35,Delivered
35108,4841,585,10-01-2024,1068.34,Delivered
35109,2780,1831,23-03-2025,1121.58,Delivered
35110,2795,465,23-02-2025,1152.7,Delivered
35111,1658,1719,19-05-2026,472.18,Delivered
35112,8868,152,17-09-2024,1588.34,Delivered
35113,2276,532,29-01-2026,910.75,Delivered
35114,2669,1950,19-12-2025,1092.94,Delivered
35115,2604,486,05-07-2024,650.88,Delivered
35116,2439,283,05-01-2026,1437.4,Delivered
35117,8890,1716,15-01-2024,1123.05,Delivered
35118,2199,256,16-09-2024,988.11,Delivered
35119,5721,218,28-02-2025,756.64,Delivered
35120,2279,646,12-09-2025,1419.11,Delivered
35121,6423,1279,15-02-2025,1254.98,Delivered
35122,9443,1431,31-01-2026,1889.55,Delivered
35123,1469,1757,14-12-2024,836.94,Delivered
35124,6639,1096,14-09-2025,1396.67,Cancelled
35125,2747,798,07-11-2024,2076.92,Cancelled
35126,7629,720,06-08-2024,690.61,Delivered
35127,5326,1694,04-03-2024,1125.58,Delivered
35128,2623,1458,02-07-2024,1281.31,Delivered
35129,6108,1813,13-01-2024,1729.92,Delivered
35130,5993,1926,17-06-2026,1840.08,Delivered
35131,5154,582,08-05-2025,281.26,Delivered
35132,9320,1078,10-10-2025,296.43,Delivered
35133,3862,1274,17-06-2024,518.36,Delivered
35134,9953,359,30-05-2025,1847.2,Delivered
35135,2136,119,15-01-2026,289.04,Delivered
35136,6839,1728,06-02-2026,1368.04,Delivered
35137,764,1089,11-12-2024,1726.82,Delivered
35138,3093,1154,13-04-2024,756.64,Delivered
35139,3734,1120,01-09-2024,532.84,Cancelled
35140,8493,1510,18-04-2025,220.34,Delivered
35141,4901,314,27-06-2026,846.24,Delivered
35142,2779,1232,22-04-2026,789.52,Delivered
35143,5061,966,22-11-2024,352.76,Delivered
35144,7997,1792,25-02-2024,301.92,Delivered
35145,267,1060,07-05-2025,1830.32,Delivered
35146,8213,1889,02-12-2024,955.25,Delivered
35147,1772,710,17-08-2025,457.8,Cancelled
35148,6566,1934,18-04-2024,1060.34,Delivered
35149,6079,1743,22-05-2025,976.58,Delivered
35150,125,1181,29-10-2025,216.75,Cancelled
35151,8977,711,18-10-2024,1620.76,Delivered
35152,6588,759,09-10-2024,1778.69,Delivered
35153,19,1550,08-12-2024,1750.34,Delivered
35154,7873,1174,25-10-2024,916.57,Delivered
35155,7149,811,04-01-2025,394.6,Delivered
35156,9435,1281,16-06-2024,396.16,Delivered
35157,4607,1465,24-07-2025,386.67,Delivered
35158,6463,51,02-03-2025,706.56,Delivered
35159,6245,198,17-02-2024,497.15,Delivered
35160,9059,209,04-01-2024,2116.07,Delivered
35161,4713,488,06-06-2024,1009.32,Delivered
35162,3481,863,13-10-2025,1183.2,Delivered
35163,843,1617,05-08-2024,725.25,Delivered
35164,2489,706,12-05-2025,1800.9,Delivered
35165,7685,39,05-06-2026,207.2,Cancelled
35166,3448,999,18-02-2024,810.38,Delivered
35167,2571,1993,28-03-2026,692.02,Delivered
35168,3566,704,29-06-2025,1091.42,Delivered
35169,5594,1918,18-09-2025,2395.38,Delivered
35170,7317,227,30-06-2024,914.48,Delivered
35171,3936,379,05-02-2026,934.3,Cancelled
35172,9970,1459,24-09-2025,1296.31,Delivered
35173,6806,1028,22-04-2026,554.86,Delivered
35174,1701,1532,04-09-2025,839.43,Delivered
35175,4676,1725,07-06-2024,1762.8,Delivered
35176,9527,519,01-06-2026,2156.12,Delivered
35177,3793,1374,01-04-2025,1298.84,Delivered
35178,5969,1221,18-03-2026,2005.06,Delivered
35179,6078,1719,27-06-2024,474.23,Delivered
35180,6583,870,15-01-2025,175.44,Delivered
35181,5537,116,26-01-2024,540.9,Delivered
35182,9310,1161,11-06-2025,241.67,Delivered
35183,7929,1913,27-08-2025,1130.87,Delivered
35184,8731,35,12-01-2026,334.65,Delivered
35185,8165,501,15-12-2025,1024.49,Delivered
35186,8826,626,04-06-2026,1251.28,Cancelled
35187,4110,1533,05-04-2025,1125.58,Delivered
35188,8497,646,16-08-2025,1228.6,Delivered
35189,8852,500,26-02-2026,567.5,Delivered
35190,8284,1312,18-03-2024,776.65,Delivered
35191,261,104,14-08-2025,686.27,Delivered
35192,6892,373,29-04-2025,324.11,Delivered
35193,5451,826,13-12-2025,696.24,Delivered
35194,6580,716,27-10-2025,1390.86,Delivered
35195,4860,698,07-04-2026,1078.23,Delivered
35196,1548,241,03-06-2025,142.99,Delivered
35197,5921,724,09-12-2024,1298.6,Delivered
35198,2363,1602,14-11-2025,161.31,Delivered
35199,1704,840,11-10-2025,265.94,Delivered
35200,473,1184,22-10-2024,251.43,Delivered
35201,4494,359,17-02-2024,439.45,Delivered
35202,1232,155,14-11-2024,609.36,Cancelled
35203,4016,1755,09-12-2025,729.22,Delivered
35204,8662,662,23-06-2024,1234.94,Delivered
35205,5998,706,13-04-2026,994.6,Delivered
35206,3841,1751,28-02-2026,304.57,Delivered
35207,8359,1426,22-12-2024,603.08,Delivered
35208,4438,1512,19-12-2024,1787.9,Delivered
35209,5030,1372,31-10-2024,636.65,Delivered
35210,6414,235,31-05-2026,1256.26,Delivered
35211,1689,1913,26-08-2025,878.9,Delivered
35212,1813,1821,06-02-2024,623.22,Delivered
35213,6962,497,26-09-2025,1205.76,Delivered
35214,6354,1617,14-03-2024,456.14,Delivered
35215,7218,829,05-03-2024,488.06,Delivered
35216,3184,1376,20-12-2024,608.69,Delivered
35217,7313,364,15-07-2025,1423.74,Delivered
35218,6822,1091,25-06-2026,1189.55,Delivered
35219,8036,271,29-01-2026,668.88,Delivered
35220,3324,1089,09-03-2026,1346.37,Delivered
35221,1778,508,07-10-2025,871.08,Delivered
35222,1506,926,05-05-2026,242.89,Delivered
35223,1318,1347,21-09-2024,773.28,Delivered
35224,4076,1749,21-02-2025,1632.88,Cancelled
35225,2935,363,28-12-2025,1658.06,Delivered
35226,2660,1783,30-09-2024,1314.38,Delivered
35227,391,791,19-07-2024,1529.13,Delivered
35228,4648,1687,28-02-2025,669.3,Delivered
35229,3903,1054,12-01-2026,1164.2,Delivered
35230,7360,1720,20-01-2026,397.11,Delivered
35231,9806,1335,17-05-2026,1340.34,Delivered
35232,5010,1047,22-03-2025,1125.24,Delivered
35233,451,616,23-02-2026,399.79,Delivered
35234,7,1938,04-01-2024,686.62,Delivered
35235,3461,1610,12-05-2025,954.77,Delivered
35236,3128,770,20-03-2024,1328,Cancelled
35237,149,365,15-12-2024,1615.48,Delivered
35238,5886,1563,25-04-2025,1938.6,Delivered
35239,1732,1977,21-09-2024,1382.82,Delivered
35240,6502,536,18-03-2024,1538.07,Delivered
35241,6542,1833,30-03-2025,642.46,Delivered
35242,6353,268,27-03-2025,1081.06,Delivered
35243,5867,1907,21-05-2024,491.39,Delivered
35244,338,1482,11-03-2025,312.26,Delivered
35245,5790,696,17-06-2025,1307.35,Delivered
35246,9751,595,14-09-2024,1004.21,Delivered
35247,4174,1302,18-05-2025,529.16,Delivered
