Order_Item_ID,Order_ID,Menu_ID,Quantity,Amount
115846,57988,328,1,122.78
115847,57989,316,1,253.23
115848,57990,154,1,244.05
115849,57991,195,2,511.4
115850,57991,119,2,465.96
115851,57992,397,1,474.23
115852,57993,4,2,537.74
115853,57993,334,2,724.32
115854,57994,86,1,146.68
115855,57995,73,2,399.14
115856,57995,93,2,474.7
115857,57996,307,1,194.55
115858,57997,289,1,428.32
115859,57997,473,1,189.01
115860,57998,432,2,217.94
115861,57998,85,2,823.64
115862,57998,312,1,242.23
115863,57999,152,1,358.06
115864,58000,272,1,228.82
115865,58000,454,1,422.16
115866,58001,312,2,484.46
115867,58001,390,2,542.48
115868,58002,246,2,694.78
115869,58002,350,1,288.25
115870,58002,20,1,284.18
115871,58003,328,1,122.78
115872,58003,5,1,232.44
115873,58003,25,2,933.92
115874,58004,475,2,632.22
115875,58005,143,1,496.28
115876,58005,432,1,108.97
115877,58005,95,2,532.48
115878,58006,164,1,292.04
115879,58006,310,1,110.17
115880,58006,409,2,953.08
115881,58007,224,2,201.32
115882,58007,429,1,108.71
115883,58007,422,1,382.17
115884,58008,408,2,771.6
115885,58008,18,2,603.84
115886,58008,214,1,409.1
115887,58009,295,1,224.75
115888,58009,408,2,771.6
115889,58010,221,1,390.86
115890,58010,165,2,655.06
115891,58010,425,1,266.89
115892,58011,350,1,288.25
115893,58012,231,2,632.9
115894,58012,172,2,408.06
115895,58012,229,1,323.17
115896,58013,209,2,964.6
115897,58013,361,2,916.84
115898,58013,278,2,758.02
115899,58014,282,1,405.95
115900,58014,157,1,226.43
115901,58015,254,2,945.14
115902,58015,90,1,375.89
115903,58015,426,1,224.92
115904,58016,233,1,484.9
115905,58016,139,1,364.25
115906,58016,441,1,308.51
115907,58017,138,2,921.66
115908,58017,417,1,127.68
115909,58018,75,2,893.22
115910,58018,185,2,951.82
115911,58018,489,1,406.1
115912,58019,450,1,384.76
115913,58019,271,1,470.64
115914,58019,70,2,524.2
115915,58020,215,1,275.11
115916,58020,156,1,124.46
115917,58020,359,1,409.38
115918,58021,148,1,462.97
115919,58022,471,2,683.92
115920,58022,146,1,181.72
115921,58022,350,2,576.5
115922,58023,412,2,791.84
115923,58024,64,1,238.72
115924,58025,335,1,465.95
115925,58025,383,2,881.54
115926,58025,104,2,413.08
115927,58026,488,1,266.42
115928,58026,479,1,332.14
115929,58026,497,2,603.42
115930,58027,236,1,153.47
115931,58027,68,1,321.14
115932,58027,388,1,374.26
115933,58028,328,2,245.56
115934,58029,371,1,477.27
115935,58029,157,2,452.86
115936,58030,77,2,885.52
115937,58030,181,1,397.11
115938,58030,33,2,767
115939,58031,10,1,116.05
115940,58032,371,1,477.27
115941,58032,416,1,317.34
115942,58032,279,2,370.68
115943,58033,18,1,301.92
115944,58034,366,1,390.7
115945,58034,341,2,248.7
115946,58035,125,2,439.42
115947,58035,192,2,210.6
115948,58035,404,2,200.74
115949,58036,222,2,352.8
115950,58037,63,1,418.43
115951,58038,389,2,878
115952,58039,14,2,401.26
115953,58039,371,2,954.54
115954,58039,291,2,878.9
115955,58040,164,2,584.08
115956,58040,385,1,353.81
115957,58041,38,1,450.56
115958,58041,465,1,199.92
115959,58042,429,2,217.42
115960,58043,152,1,358.06
115961,58043,74,2,978.64
115962,58043,102,2,567.5
115963,58044,467,1,446.01
115964,58045,66,2,682.24
115965,58045,297,1,116.14
115966,58046,194,1,397.38
115967,58046,313,1,320.62
115968,58046,500,2,756.64
115969,58047,301,1,314.19
115970,58048,42,1,289.04
115971,58048,115,1,235.81
115972,58048,30,1,325.61
115973,58049,182,2,628.06
115974,58049,331,1,166.08
115975,58049,354,2,230.46
115976,58050,62,2,807.04
115977,58051,498,2,690.7
115978,58052,428,1,399.13
115979,58052,246,1,347.39
115980,58053,298,1,334.65
115981,58054,269,1,247.29
115982,58054,482,1,490.58
115983,58054,304,1,426.92
115984,58055,137,1,344.18
115985,58055,410,2,426.3
115986,58055,119,1,232.98
115987,58056,311,2,306.7
115988,58056,153,2,849.58
115989,58056,328,2,245.56
115990,58057,2,1,161.31
115991,58058,322,2,925.76
115992,58058,420,2,686.62
115993,58059,138,2,921.66
115994,58059,247,1,405.14
115995,58059,18,2,603.84
115996,58060,117,2,411.98
115997,58060,219,1,165.88
115998,58061,374,2,863.56
115999,58062,497,2,603.42
116000,58062,194,2,794.76
116001,58062,405,2,648.22
116002,58063,2,1,161.31
116003,58063,331,1,166.08
116004,58064,143,2,992.56
116005,58064,484,1,299.47
116006,58064,7,2,586.54
116007,58065,196,2,780.32
116008,58065,402,1,235.77
116009,58065,83,1,269.65
116010,58066,31,2,579.44
116011,58067,285,2,222.98
116012,58067,488,1,266.42
116013,58068,255,1,358.93
116014,58069,163,2,885.3
116015,58070,242,1,346.84
116016,58070,242,2,693.68
116017,58070,471,1,341.96
116018,58071,156,2,248.92
116019,58071,462,2,433.5
116020,58072,208,1,296.43
116021,58073,162,1,311.61
116022,58073,486,2,571.02
116023,58073,330,1,151.81
116024,58074,100,2,909.52
116025,58074,344,1,353.28
116026,58074,165,1,327.53
116027,58075,379,1,363.87
116028,58075,154,1,244.05
116029,58076,468,1,121.69
116030,58076,180,1,480.06
116031,58076,240,1,131.98
116032,58077,64,2,477.44
116033,58077,261,2,580.54
116034,58077,205,2,839.18
116035,58078,365,2,799.58
116036,58078,378,1,120.55
116037,58079,250,2,801.96
116038,58079,132,2,699.24
116039,58079,190,1,468.37
116040,58080,302,1,226.58
116041,58081,69,1,364.61
116042,58082,40,1,351.45
116043,58083,217,2,207.2
116044,58084,56,2,626.98
116045,58084,325,2,461.32
116046,58084,254,2,945.14
116047,58085,282,2,811.9
116048,58085,482,1,490.58
116049,58086,267,1,387.36
116050,58086,24,1,123.73
116051,58087,374,1,431.78
116052,58087,274,1,446.86
116053,58087,253,1,165.57
116054,58088,325,1,230.66
116055,58088,238,2,248.06
116056,58088,1,1,115.6
116057,58089,78,2,915.96
116058,58089,280,2,802.82
116059,58090,194,1,397.38
116060,58091,146,1,181.72
116061,58091,459,2,741.9
116062,58092,423,2,466.96
116063,58092,12,1,366.19
116064,58092,218,1,142.99
116065,58093,144,2,338.82
116066,58094,392,2,367.22
116067,58094,446,1,175.44
116068,58095,50,1,260.35
116069,58095,249,1,425.77
116070,58095,469,2,344.58
116071,58096,200,2,393.88
116072,58096,228,2,584.48
116073,58096,128,2,502.86
116074,58097,431,1,241.67
116075,58097,15,2,988.14
116076,58098,152,1,358.06
116077,58099,436,2,260.98
116078,58099,300,1,391.91
116079,58099,372,1,475.28
116080,58100,251,1,281.06
116081,58100,418,2,994.56
116082,58100,121,1,166.68
116083,58101,72,1,162.21
116084,58101,371,2,954.54
116085,58101,99,2,535.68
116086,58102,242,1,346.84
116087,58103,14,2,401.26
116088,58103,411,1,265.94
116089,58103,259,2,405.92
116090,58104,260,2,211.08
116091,58104,494,2,908.5
116092,58104,475,2,632.22
116093,58105,213,2,262.02
116094,58106,306,2,244.54
116095,58107,152,2,716.12
116096,58107,489,2,812.2
116097,58108,417,2,255.36
116098,58108,406,2,807.68
116099,58109,351,1,281.26
116100,58109,361,1,458.42
116101,58110,37,1,347.76
116102,58111,252,2,900.08
116103,58112,265,2,626.6
116104,58112,298,2,669.3
116105,58112,394,2,597.08
116106,58113,405,2,648.22
116107,58113,222,1,176.4
116108,58114,434,1,181.8
116109,58114,215,1,275.11
116110,58115,54,2,446.66
116111,58115,285,2,222.98
116112,58116,426,2,449.84
116113,58117,56,2,626.98
116114,58117,353,2,672.56
116115,58118,227,1,464.15
116116,58119,266,2,538.52
116117,58120,393,2,699.34
116118,58120,475,1,316.11
116119,58120,447,2,374.8
116120,58121,285,2,222.98
116121,58122,360,1,229.1
116122,58123,417,1,127.68
116123,58124,52,1,385.55
116124,58124,367,2,781.94
116125,58125,173,2,792.12
116126,58125,241,2,798.02
116127,58126,203,1,140.98
116128,58126,416,2,634.68
116129,58127,138,2,921.66
116130,58127,22,2,889.64
116131,58128,39,1,176.07
116132,58129,259,2,405.92
116133,58129,463,2,269.46
116134,58130,454,2,844.32
116135,58130,460,1,124.46
116136,58131,59,1,199.38
116137,58131,158,2,295.38
116138,58132,145,2,552.74
116139,58133,32,1,194.29
116140,58133,445,1,457.24
116141,58134,87,1,376.46
116142,58134,167,2,918.14
116143,58135,169,1,483.14
116144,58135,482,1,490.58
116145,58136,427,2,778.42
116146,58136,423,1,233.48
116147,58136,261,1,290.27
116148,58137,450,2,769.52
116149,58138,125,2,439.42
116150,58138,425,1,266.89
116151,58139,340,2,665.94
116152,58140,160,1,477.55
116153,58141,26,1,354.44
116154,58141,180,2,960.12
116155,58141,125,2,439.42
116156,58142,314,2,527.86
116157,58142,460,2,248.92
116158,58142,143,2,992.56
116159,58143,79,1,475.63
116160,58143,414,1,228.07
116161,58144,362,1,294.34
116162,58144,13,2,644.1
116163,58144,329,1,300.16
116164,58145,370,1,168.19
116165,58145,261,2,580.54
116166,58145,398,2,693.24
116167,58146,184,1,491.39
116168,58146,319,2,535.32
116169,58147,63,2,836.86
116170,58147,486,1,285.51
116171,58148,28,1,173.03
116172,58149,165,2,655.06
116173,58150,372,1,475.28
116174,58150,231,1,316.45
116175,58151,109,1,477.32
116176,58151,358,1,470.61
116177,58152,138,1,460.83
116178,58152,322,1,462.88
116179,58153,68,2,642.28
116180,58153,64,2,477.44
116181,58153,358,1,470.61
116182,58154,445,2,914.48
116183,58154,265,2,626.6
116184,58154,454,1,422.16
116185,58155,494,2,908.5
116186,58155,66,2,682.24
116187,58156,106,2,773.28
116188,58156,467,1,446.01
116189,58157,429,1,108.71
116190,58158,500,2,756.64
116191,58158,197,1,251.05
116192,58158,492,1,239.44
116193,58159,235,2,381.46
116194,58159,426,2,449.84
116195,58159,263,1,167.83
116196,58160,38,1,450.56
116197,58161,193,2,536.58
116198,58161,221,2,781.72
116199,58162,309,2,546.92
116200,58162,247,2,810.28
116201,58163,39,2,352.14
116202,58163,362,2,588.68
116203,58163,131,1,129.84
116204,58164,4,2,537.74
116205,58164,492,1,239.44
116206,58165,351,1,281.26
116207,58166,417,2,255.36
116208,58166,308,2,978.46
116209,58167,35,2,982.78
116210,58167,368,2,799.92
116211,58167,361,2,916.84
116212,58168,435,1,454.06
116213,58169,270,2,615.06
116214,58170,65,2,768.1
116215,58171,460,1,124.46
116216,58171,233,2,969.8
116217,58172,123,1,352.71
116218,58172,106,1,386.64
116219,58173,76,1,432.17
116220,58173,410,2,426.3
116221,58173,395,2,742.92
116222,58174,200,1,196.94
116223,58174,184,1,491.39
116224,58174,450,1,384.76
116225,58175,277,1,363.88
116226,58175,108,2,907.22
116227,58175,500,2,756.64
116228,58176,199,2,701.32
116229,58176,104,1,206.54
116230,58177,340,2,665.94
116231,58177,439,1,298.41
116232,58178,101,2,355.96
116233,58178,16,1,482.9
116234,58179,406,2,807.68
116235,58179,300,1,391.91
116236,58180,461,1,426.08
116237,58180,84,1,198.34
116238,58181,484,1,299.47
116239,58182,463,2,269.46
116240,58182,489,2,812.2
116241,58183,436,2,260.98
116242,58184,335,2,931.9
116243,58184,440,2,559.06
116244,58185,301,2,628.38
116245,58185,186,1,223.42
116246,58185,179,1,219.94
116247,58186,134,2,927.88
116248,58187,205,1,419.59
116249,58187,226,2,242.16
116250,58187,165,2,655.06
116251,58188,119,2,465.96
116252,58188,494,2,908.5
116253,58188,317,1,386.67
116254,58189,117,1,205.99
116255,58189,402,1,235.77
116256,58190,92,1,375.61
116257,58191,440,2,559.06
116258,58191,281,1,295.91
116259,58191,267,2,774.72
116260,58192,483,1,472.72
116261,58192,332,2,309.42
116262,58193,55,2,507.3
116263,58194,420,2,686.62
116264,58194,143,2,992.56
116265,58194,300,2,783.82
116266,58195,20,2,568.36
116267,58195,317,1,386.67
116268,58196,196,2,780.32
116269,58196,29,2,414.22
116270,58196,284,1,337.21
116271,58197,384,2,671.2
116272,58197,147,2,371.52
116273,58198,371,2,954.54
116274,58198,158,2,295.38
116275,58199,432,1,108.97
116276,58199,457,1,494.17
116277,58200,339,1,210.97
116278,58200,39,2,352.14
116279,58200,223,1,266.13
116280,58201,363,1,443.89
116281,58201,196,1,390.16
116282,58201,245,1,440.19
116283,58202,131,2,259.68
116284,58202,162,2,623.22
116285,58202,195,2,511.4
116286,58203,405,2,648.22
116287,58204,445,2,914.48
116288,58204,462,2,433.5
116289,58204,466,2,722.16
116290,58205,469,2,344.58
116291,58205,163,1,442.65
116292,58205,2,1,161.31
116293,58206,362,1,294.34
116294,58206,57,1,206.63
116295,58207,127,1,407.31
116296,58207,34,2,599.08
116297,58208,497,1,301.71
116298,58209,347,2,469.1
116299,58210,8,2,958.1
116300,58210,226,1,121.08
116301,58211,470,2,212.72
116302,58212,241,2,798.02
116303,58213,248,2,694.3
116304,58213,31,2,579.44
116305,58214,173,2,792.12
116306,58214,374,2,863.56
116307,58215,61,2,455.28
116308,58215,105,2,490.46
116309,58216,214,1,409.1
116310,58216,1,1,115.6
116311,58217,249,2,851.54
116312,58218,202,2,447.6
116313,58218,423,2,466.96
116314,58218,143,1,496.28
116315,58219,464,2,720.08
116316,58219,390,1,271.24
116317,58219,177,2,312.26
116318,58220,474,1,464.24
116319,58220,74,1,489.32
116320,58220,1,1,115.6
116321,58221,400,2,855.94
116322,58222,132,1,349.62
116323,58222,386,1,170.06
116324,58223,192,1,105.3
116325,58224,323,1,257.12
116326,58225,185,2,951.82
116327,58226,322,2,925.76
116328,58226,291,1,439.45
116329,58227,311,2,306.7
116330,58227,149,2,694.66
116331,58228,99,2,535.68
116332,58228,141,2,669.3
116333,58228,132,2,699.24
116334,58229,350,2,576.5
116335,58230,363,1,443.89
116336,58230,150,2,905.72
116337,58230,420,1,343.31
116338,58231,67,1,321.23
116339,58231,346,2,498.8
116340,58232,388,2,748.52
116341,58233,490,1,282.46
116342,58234,418,2,994.56
116343,58234,105,1,245.23
116344,58235,21,2,308.78
116345,58236,497,1,301.71
116346,58236,245,2,880.38
116347,58236,357,1,468.46
116348,58237,25,1,466.96
116349,58237,119,1,232.98
116350,58238,236,2,306.94
116351,58238,408,2,771.6
116352,58238,324,2,925.4
116353,58239,326,2,265.52
116354,58239,44,1,106.36
116355,58239,345,2,457.32
116356,58240,7,1,293.27
116357,58241,498,2,690.7
116358,58241,417,2,255.36
116359,58242,21,1,154.39
116360,58242,62,1,403.52
116361,58242,435,2,908.12
116362,58243,266,1,269.26
116363,58243,389,1,439
116364,58243,487,1,196.07
116365,58244,242,2,693.68
116366,58245,459,2,741.9
116367,58245,353,2,672.56
116368,58245,92,2,751.22
116369,58246,409,1,476.54
116370,58247,328,2,245.56
116371,58247,467,2,892.02
116372,58247,493,1,232.33
116373,58248,158,1,147.69
116374,58249,233,1,484.9
116375,58249,87,2,752.92
116376,58249,202,1,223.8
116377,58250,206,1,418.32
116378,58250,485,2,566.14
116379,58251,322,2,925.76
116380,58252,44,1,106.36
116381,58253,434,1,181.8
116382,58254,172,2,408.06
116383,58254,40,1,351.45
116384,58254,108,2,907.22
116385,58255,215,2,550.22
116386,58255,238,2,248.06
116387,58255,352,2,783.92
116388,58256,379,2,727.74
116389,58257,133,2,298.42
116390,58257,72,1,162.21
116391,58258,171,1,323.08
116392,58259,15,2,988.14
116393,58259,142,1,451.38
116394,58260,155,1,441.63
116395,58260,141,1,334.65
116396,58260,214,2,818.2
116397,58261,335,2,931.9
116398,58261,438,2,598.54
116399,58262,168,1,119.49
116400,58262,88,1,153.28
116401,58263,184,1,491.39
116402,58263,81,1,122.61
116403,58264,397,2,948.46
116404,58264,427,2,778.42
116405,58265,320,1,242.89
116406,58265,6,2,945.58
116407,58265,395,2,742.92
116408,58266,356,1,457.8
116409,58266,72,1,162.21
116410,58267,170,1,425.11
116411,58267,40,2,702.9
116412,58267,115,2,471.62
116413,58268,498,2,690.7
116414,58268,107,1,396.08
116415,58269,135,1,209.24
116416,58270,449,1,214.74
116417,58271,257,1,211.31
116418,58272,35,2,982.78
116419,58273,57,1,206.63
116420,58274,284,2,674.42
116421,58274,156,2,248.92
116422,58274,464,1,360.04
116423,58275,168,2,238.98
116424,58275,382,1,440.84
116425,58275,230,1,424.54
116426,58276,234,2,609.14
116427,58277,252,2,900.08
116428,58277,289,1,428.32
116429,58278,369,1,232.1
116430,58278,145,2,552.74
116431,58279,363,2,887.78
116432,58279,487,2,392.14
116433,58280,345,2,457.32
116434,58280,337,1,450.58
116435,58281,228,2,584.48
116436,58282,456,2,396.16
116437,58283,282,2,811.9
116438,58284,459,1,370.95
116439,58284,331,1,166.08
116440,58285,34,1,299.54
116441,58286,145,1,276.37
116442,58286,181,1,397.11
116443,58286,474,2,928.48
116444,58287,350,1,288.25
116445,58288,225,1,201.73
116446,58288,258,1,207.87
116447,58289,121,1,166.68
116448,58289,125,2,439.42
116449,58289,48,1,344.96
116450,58290,433,1,416.24
116451,58290,391,2,901.9
116452,58290,449,2,429.48
116453,58291,8,2,958.1
116454,58292,217,2,207.2
116455,58292,498,2,690.7
116456,58293,76,1,432.17
116457,58293,436,2,260.98
116458,58294,129,1,302.27
116459,58294,269,1,247.29
116460,58295,5,1,232.44
116461,58295,279,2,370.68
116462,58296,325,2,461.32
116463,58296,183,1,372.22
116464,58296,416,2,634.68
116465,58297,453,1,421.78
116466,58297,70,2,524.2
116467,58297,365,1,399.79
116468,58298,42,2,578.08
116469,58298,217,2,207.2
116470,58298,44,1,106.36
116471,58299,263,2,335.66
116472,58299,167,1,459.07
116473,58300,392,2,367.22
116474,58300,489,1,406.1
116475,58301,147,1,185.76
116476,58301,170,1,425.11
116477,58302,379,2,727.74
116478,58302,185,1,475.91
116479,58302,255,2,717.86
116480,58303,313,1,320.62
116481,58304,97,1,419.88
116482,58305,228,2,584.48
116483,58306,404,1,100.37
116484,58306,187,1,397.91
116485,58306,81,2,245.22
116486,58307,189,2,708.56
116487,58307,83,2,539.3
116488,58308,127,1,407.31
116489,58308,487,1,196.07
116490,58308,314,1,263.93
116491,58309,430,2,247.64
116492,58310,9,2,806.7
116493,58310,355,2,557.8
116494,58310,21,1,154.39
116495,58311,141,1,334.65
116496,58312,50,2,520.7
116497,58313,308,2,978.46
116498,58313,266,2,538.52
116499,58313,433,1,416.24
116500,58314,335,1,465.95
116501,58314,131,1,129.84
116502,58315,375,1,267.72
116503,58315,415,1,434.86
116504,58316,342,2,479.24
116505,58316,202,2,447.6
116506,58316,78,1,457.98
116507,58317,105,2,490.46
116508,58318,79,1,475.63
116509,58318,39,1,176.07
116510,58319,111,2,897.02
116511,58319,138,2,921.66
116512,58319,17,1,222.13
116513,58320,156,1,124.46
116514,58320,187,2,795.82
116515,58320,73,2,399.14
116516,58321,190,2,936.74
116517,58322,230,2,849.08
116518,58323,129,1,302.27
116519,58324,287,1,291.14
116520,58325,315,1,353.09
116521,58325,272,1,228.82
116522,58326,59,2,398.76
116523,58326,429,2,217.42
116524,58327,229,1,323.17
116525,58327,324,2,925.4
116526,58327,66,2,682.24
116527,58328,319,1,267.66
116528,58329,328,1,122.78
116529,58330,427,2,778.42
116530,58330,34,2,599.08
116531,58330,474,2,928.48
116532,58331,149,2,694.66
116533,58331,203,1,140.98
116534,58332,430,1,123.82
116535,58332,432,2,217.94
116536,58332,491,1,224.46
116537,58333,22,1,444.82
116538,58333,74,2,978.64
116539,58334,494,1,454.25
116540,58334,121,2,333.36
116541,58335,144,2,338.82
116542,58336,184,2,982.78
116543,58336,477,1,373.66
116544,58337,327,1,168.57
116545,58337,129,1,302.27
116546,58337,404,2,200.74
116547,58338,480,2,943.84
116548,58338,208,1,296.43
116549,58339,345,2,457.32
116550,58339,388,1,374.26
116551,58340,338,1,152.26
116552,58341,413,2,575.82
116553,58342,166,2,933.92
116554,58342,325,1,230.66
116555,58343,392,1,183.61
116556,58344,217,1,103.6
116557,58344,187,2,795.82
116558,58344,94,2,977.84
116559,58345,398,1,346.62
116560,58345,105,2,490.46
116561,58345,242,1,346.84
116562,58346,271,1,470.64
116563,58346,197,2,502.1
116564,58347,22,1,444.82
116565,58348,289,2,856.64
116566,58349,168,1,119.49
116567,58349,182,1,314.03
116568,58349,134,1,463.94
116569,58350,312,1,242.23
116570,58351,39,1,176.07
116571,58352,319,2,535.32
116572,58353,291,2,878.9
116573,58353,256,2,428.74
116574,58354,437,2,621.76
116575,58354,279,2,370.68
116576,58355,177,2,312.26
116577,58356,31,1,289.72
116578,58356,418,1,497.28
116579,58357,435,2,908.12
116580,58357,95,2,532.48
116581,58358,336,2,621.12
116582,58358,157,2,452.86
116583,58358,266,2,538.52
116584,58359,161,2,260.24
116585,58359,316,1,253.23
116586,58359,176,2,602.54
116587,58360,146,2,363.44
116588,58361,168,1,119.49
116589,58362,285,2,222.98
116590,58362,426,2,449.84
116591,58362,432,2,217.94
116592,58363,39,2,352.14
116593,58364,36,1,482.93
116594,58364,59,1,199.38
116595,58365,36,1,482.93
116596,58365,401,1,365.91
116597,58366,473,1,189.01
116598,58366,66,1,341.12
116599,58366,273,2,679.18
116600,58367,39,2,352.14
116601,58368,451,2,690.38
116602,58369,144,1,169.41
116603,58370,495,1,183.21
116604,58370,312,2,484.46
116605,58370,195,1,255.7
116606,58371,287,1,291.14
116607,58371,60,1,322.89
116608,58371,326,1,132.76
116609,58372,114,1,142.1
116610,58373,258,2,415.74
116611,58373,95,2,532.48
116612,58374,148,1,462.97
116613,58374,387,2,419
116614,58374,14,1,200.63
116615,58375,193,2,536.58
116616,58375,30,1,325.61
116617,58375,149,1,347.33
116618,58376,101,2,355.96
116619,58376,371,1,477.27
116620,58377,390,1,271.24
116621,58378,329,2,600.32
116622,58378,54,1,223.33
116623,58379,269,2,494.58
116624,58380,476,2,784.92
116625,58381,2,2,322.62
116626,58381,98,1,311.27
116627,58381,344,2,706.56
116628,58382,465,2,399.84
116629,58382,167,1,459.07
116630,58382,106,1,386.64
116631,58383,424,2,692.02
116632,58383,51,2,538.96
116633,58383,489,1,406.1
116634,58384,193,2,536.58
116635,58384,459,1,370.95
116636,58385,308,2,978.46
116637,58385,192,1,105.3
116638,58386,276,1,490.11
116639,58386,402,1,235.77
116640,58387,378,2,241.1
116641,58388,351,2,562.52
116642,58388,367,1,390.97
116643,58389,78,1,457.98
116644,58390,290,1,356.52
116645,58390,445,1,457.24
116646,58391,55,2,507.3
116647,58391,423,2,466.96
116648,58392,9,2,806.7
116649,58393,135,2,418.48
116650,58393,489,2,812.2
116651,58393,436,2,260.98
116652,58394,242,2,693.68
116653,58394,386,2,340.12
116654,58395,149,1,347.33
116655,58396,412,2,791.84
116656,58397,381,2,818.28
116657,58397,373,2,795.58
116658,58397,36,2,965.86
116659,58398,226,1,121.08
116660,58398,49,2,660.26
116661,58399,105,1,245.23
116662,58400,272,1,228.82
116663,58401,227,1,464.15
116664,58401,123,1,352.71
116665,58401,391,1,450.95
116666,58402,200,1,196.94
116667,58402,421,2,585.66
116668,58402,119,2,465.96
116669,58403,309,1,273.46
116670,58403,260,2,211.08
116671,58403,464,1,360.04
116672,58404,479,2,664.28
116673,58405,219,2,331.76
116674,58405,29,1,207.11
116675,58406,210,2,703.06
116676,58406,425,2,533.78
116677,58407,99,2,535.68
116678,58408,246,2,694.78
116679,58409,444,1,498.64
116680,58409,230,1,424.54
116681,58409,2,1,161.31
116682,58410,319,1,267.66
116683,58410,5,2,464.88
116684,58410,462,1,216.75
116685,58411,395,2,742.92
116686,58411,259,1,202.96
116687,58411,16,2,965.8
116688,58412,55,2,507.3
116689,58413,57,1,206.63
116690,58413,6,1,472.79
116691,58414,289,2,856.64
116692,58414,43,1,373.78
116693,58415,163,2,885.3
116694,58415,197,1,251.05
116695,58416,239,1,256.44
116696,58416,186,2,446.84
116697,58416,488,2,532.84
116698,58417,452,2,584.78
116699,58417,191,2,705.52
116700,58418,236,2,306.94
116701,58418,123,2,705.42
116702,58419,465,1,199.92
116703,58420,412,2,791.84
116704,58420,86,1,146.68
116705,58421,223,2,532.26
116706,58421,212,1,103.58
116707,58421,157,2,452.86
116708,58422,218,2,285.98
116709,58422,220,1,100.89
116710,58423,149,2,694.66
116711,58424,366,2,781.4
116712,58424,377,2,876.56
116713,58425,261,1,290.27
116714,58425,347,2,469.1
116715,58425,289,1,428.32
116716,58426,438,2,598.54
116717,58426,246,1,347.39
116718,58426,281,2,591.82
116719,58427,234,2,609.14
116720,58427,37,1,347.76
116721,58427,9,2,806.7
116722,58428,363,2,887.78
116723,58428,199,2,701.32
116724,58429,358,2,941.22
116725,58429,258,2,415.74
116726,58430,384,2,671.2
116727,58430,259,1,202.96
116728,58431,230,2,849.08
116729,58432,75,1,446.61
116730,58432,414,2,456.14
116731,58433,351,1,281.26
116732,58433,269,1,247.29
116733,58433,82,2,283.48
116734,58434,475,2,632.22
116735,58434,437,1,310.88
116736,58435,50,1,260.35
116737,58436,194,2,794.76
116738,58437,215,2,550.22
116739,58437,333,2,448.64
116740,58438,482,2,981.16
116741,58439,381,2,818.28
116742,58439,266,2,538.52
116743,58439,287,2,582.28
116744,58440,145,1,276.37
116745,58440,33,2,767
116746,58441,222,2,352.8
116747,58442,90,2,751.78
116748,58442,142,2,902.76
116749,58443,146,2,363.44
116750,58443,253,2,331.14
116751,58443,500,2,756.64
116752,58444,256,1,214.37
116753,58444,206,2,836.64
116754,58445,207,2,615.1
116755,58445,399,1,156.88
116756,58446,359,1,409.38
116757,58447,469,2,344.58
116758,58447,87,1,376.46
116759,58448,363,2,887.78
116760,58448,146,1,181.72
116761,58449,123,2,705.42
116762,58449,319,2,535.32
116763,58449,445,1,457.24
116764,58450,404,1,100.37
116765,58450,331,2,332.16
116766,58450,139,2,728.5
116767,58451,37,2,695.52
116768,58451,139,1,364.25
116769,58452,112,2,947.22
116770,58452,51,2,538.96
116771,58453,339,1,210.97
116772,58453,208,1,296.43
116773,58453,29,2,414.22
116774,58454,216,2,480
116775,58454,105,2,490.46
116776,58454,258,1,207.87
116777,58455,238,1,124.03
116778,58456,367,1,390.97
116779,58456,198,2,891.94
116780,58457,188,2,990.22
116781,58457,317,2,773.34
116782,58458,7,1,293.27
116783,58459,347,1,234.55
116784,58459,437,1,310.88
116785,58459,377,2,876.56
116786,58460,222,1,176.4
116787,58461,300,1,391.91
116788,58462,299,2,684.2
116789,58462,25,1,466.96
116790,58463,110,2,362.7
116791,58463,473,1,189.01
116792,58464,101,2,355.96
116793,58464,263,2,335.66
116794,58465,19,2,329.74
116795,58465,415,2,869.72
116796,58466,390,1,271.24
116797,58466,231,2,632.9
116798,58466,235,1,190.73
116799,58467,210,2,703.06
116800,58467,228,2,584.48
116801,58468,247,1,405.14
116802,58469,438,1,299.27
116803,58470,303,1,408.75
116804,58470,316,2,506.46
116805,58471,496,1,459.81
116806,58472,444,1,498.64
116807,58472,411,2,531.88
116808,58473,66,1,341.12
116809,58473,471,2,683.92
116810,58473,115,1,235.81
116811,58474,303,1,408.75
116812,58474,335,2,931.9
116813,58474,204,2,849.64
116814,58475,373,1,397.79
116815,58475,261,1,290.27
116816,58475,229,2,646.34
116817,58476,236,2,306.94
116818,58476,131,1,129.84
116819,58476,196,2,780.32
116820,58477,130,2,919.38
116821,58477,15,1,494.07
116822,58477,282,1,405.95
116823,58478,490,2,564.92
116824,58478,192,2,210.6
116825,58478,36,2,965.86
116826,58479,482,1,490.58
116827,58479,444,2,997.28
116828,58480,178,1,261.8
116829,58481,204,2,849.64
116830,58481,401,1,365.91
116831,58482,347,1,234.55
116832,58483,465,1,199.92
116833,58483,226,1,121.08
116834,58484,302,2,453.16
116835,58485,52,1,385.55
116836,58485,81,1,122.61
116837,58485,202,2,447.6
116838,58486,203,2,281.96
116839,58486,143,1,496.28
116840,58487,50,1,260.35
116841,58487,340,2,665.94
116842,58488,343,1,414.47
116843,58489,280,2,802.82
